d1874	In 1980, the Oregon Historical Society honored Charles Heaney with an extensive exhibit of his life's work, borrowed from many private collections. In 1982, a year after Heaney's death, Bush Barn Art Center in Salem, Oregon featured an extensive retrospective, showing many paintings not previously exhibited. In 2005, a retrospective of his work with more than 100 paintings and prints was put on by the Hallie Ford Museum of Art at Willamette University in Salem, Oregon. Heaney died in 1981 in Portland.
d1876	The son of Joseph and Hannah Scott Nicholson, he was born in Chestertown, Maryland. John Nicholson entered the Continental Navy as Lieutenant in October 1776 and the next month was promoted to Captain to command sloop Hornet. After the war he was active in public affairs for many years in Maryland, where he died in the summer of 1844.
d1877	In 1939, she performed at the Berkshire Festival where she was noticed by Sergei Koussevitzky, conductor of the Boston Symphony Orchestra. Impressed by her singing, he arranged her debut at The Town Hall in New York City on 9 December 1939. She received the Town Hall Endowment Series Award for 1940 as a result of this performance. In New York, she was taught by voice instructors William Clamroth and John Alan Haughton. Despite the fact that racism precluded her from performing in opera houses, Maynor toured extensively throughout the USA, Europe, and Latin America, performing in concert halls and frequently on the radio. In 1964, she founded the Harlem School of the Arts which was designed to give music education at a reduced rate to the children of Harlem. Under Maynor's directorship the school grew from 20 students to 1,000 by the time of her retirement in 1979. She received honorary degrees from several universities including Westminster Choir College, Oberlin College, and two degrees from Howard University. In 1975, she became the first African-American on the Board of Directors of the Metropolitan Opera. She died on 19 February 1996 in West Chester, Pennsylvania.
d1878	He died at his home in Brighton's Adelaide Crescent and was buried in West Norwood Cemetery. His will bequeathed almost all of his considerable wealth into philanthropic trusts for housing of the poor, although during his life he had held no public office and did no charity work. His will was disputed by his family and by existing large landlords, among them the London County Council, who were worried that these cheap and desirable dwellings would lead to lower rents. Nonetheless, his will was proved and The Sutton Model Dwellings Trust (now known as the William Sutton Trust) built estates for the poor across England, beginning in Bethnal Green, then Chelsea, Islington, Rotherhithe, Plymouth and Birmingham.
d1879	Grant died at St. John's Hospital in Santa Monica, California from lung failure caused by leukemia. Grant is buried at Greenwood Cemetery in San Diego alongside his father.
d1880	Edmondson's career lasted for about fifteen years. During some of these years, he worked under the Works Progress Administration, a government sponsored artists`` relief program. However, he was free to create carvings of his choice. In the 1940s, his health began to fail and he developed cancer. During the last few years of his life, he worked with small blocks of limestone. He died on February 8, 1951 in Nashville, TN. He was buried in an unmarked grave in Mt. Ararat Cemetery in Nashville.
d1883	Klingensmith was elected as a Jacksonian to the Twenty-fourth Congress and reelected as a Democrat to the Twenty-fifth Congress. He was a member of the Pennsylvania State Senate from 1831 to 1835 and served as secretary of the land office of Pennsylvania from 1839 to 1842. He died in 1854 in Westmoreland County and is buried in West Newton Cemetery.
d1884	Rosita Diaz Gimena died in 1986 in New York.
d1885	Władysław Hasior was born in Nowy Sącz on May 14, 1928. In 1947-1952, he studied under Prof. Antoni Kenar at the State Secondary School of Visual Art Techniques. In 1952 he started his studies(sculpture) at Academy of Fine Arts in Warsaw. He graduated from the Academy in 1958. In 1968 Hasior had returned to his first school and became a teacher there until 1968. In 1959-60, he stayed in Paris as a holder of thr scholarship of the French Ministry Culture, there, he studies under Ossip Zadkine. His first individual exhibition was in 1961 at the Jewish Theater in Warsaw. Since then his works have been displayed at over seventy individual exhibitions in Poland and Europe. Hasior's art meant to provoke and shock the beholder. He continuously experimented with forms, techniques and materials by creating spatial compositions, assemblages and collages. He also authored many unconventional monuments and plein air sculptures, both in Poland and abroad. Since 1984 artist focused on the continuous arrangement of the authors Gallery. Władysław Hasior died on July 14, 1999 in Cracow. He is buried at the Zakopane Cemetery of the Meritorious at Pęksowy Brzyzek.
d1886	He died on July 28, 1975 in Tehran.
d1887	On July 26, 1985, Perlman underwent heart surgery at Henry Ford Hospital, where he died.
d1888	Since 1902, he was a chief editor of Przegląd Techniczny (Technical Review) in Warsaw. He died in a health resort at Gardone Riviera in Italy.
d1889	Domke died on November 27, 1981 at Alpena General Hospital in Alpena, Michigan, aged 95.
d1891	Thomas Henderson died in a Glasgow hospital in January 1960, aged 92.
d1892	Kann left France for England in 1938 without making an inventory of his eclectic art collection, which was kept in a St.-Germain-en-Laye mansion and subsequently looted in October 1940 by Nazi occupiers. Kann recovered only a small fraction of his large collection before his death in England in 1948. Although he did not live to see a copy, the Nazi inventory of Kann's art collection ran to 60 typed pages. Decades after the war, several paintings from Kann's collection were discovered in prominent European and U.S. museums. ``Smoke Over Rooftops,'' a 1911 painting by Fernand Léger, was returned in October 2008 to Kann's heirs by the Minneapolis Institute of Arts after an eleven-year investigation.
d1893	She was member of a Rajya Sabha, when she died in her sleep in the early hours of May 1, 2008, in New Delhi at the age of 79.
d1894	Haggard died at Brighton at the age of 62.
d1895	Bracken died at Lancaster, 13 November 1764.
d1896	On February 25, 1959 he died in New York City.
d1897	He died on July 17, 1991 in Cambridge, Massachusetts.
d1898	Dombey succeeded in escaping to France by way of Havre, and secured, on Buffon's recommendation, an indemnity of 10,000 francs and an annual pension of 1,200 francs. In 1793 he was sent on a mission to the United States, but was captured by privateers and imprisoned in Montserrat, where he died.
d1899	Kenny Baker died July 8, 2011 at Sumner Regional Medical Center in Gallatin, Tennessee due to complications from a stroke.
d1901	Reed was elected as a Whig to the Twenty-eighth Congress. He was an unsuccessful candidate for re-election in 1844. He resumed shipping on the Great Lakes and was also engaged in banking, mercantile pursuits, and the railroad business from 1846 to 1849. He died in 1871 in Erie, where he is interred in Erie Cemetery.
d1902	Václav Havel (October 5, 1920 -- December 14, 1979) was a Czechoslovak slalom and sprint canoer who competed from the late 1940s to the late 1950s. He was born in Prague (where he also died).
d1903	Sarah Crompton was born in Birmingham, the daughter of J. W. Crompton, a merchant. She died in Birmingham.
d1904	Lawler died in 1831 in Cincinnati, Ohio, where he was buried at the Episcopal Burial Ground. He and his wife, Ann Bevan Lawler, were reburied in Spring Grove Cemetery, Cincinnati, in 1847.
