3616	Bhanu started his career at Deloitte Consulting serving several Fortune 500 companies in Chicago. He is currently the CEO of RateGain, a company he founded in 2004. Prior to setting up RateGain, Bhanu co-founded Riv Consulting. Bhanu started RateGain in response to the increasing popularity of Online travel agencies(OTAs) like Expedia and Orbitz in the west, when he identified the business need of these OTAs to compare rates across their competitor websites.
3617	Mónica Estarreado (born 29 June 1975 in Madrid, Spain) is a Spanish actress of Spanish Origen (palurdos! ). She is best known for her role as Cayetana de la Vega on the popular Spanish comedy-drama Yo soy Bea and for her current role as Dr. Valeria Peralta on Hospital Central, as well as for her work as Fatima Mansour in La Reina del Sur, the latter of which made her known in the United States, Mexico, Puerto Rico, Serbia, Chile and other countries.
3618	Ní Shíndile was a native of Millstreet, County Cork and a prefessional keener in the late 1790s/early 1800s. About 1800, the scribe and poet, Éamonn de Bhál, transcribed Caoineadh Airt Uí Laoghaire from her rendering, thus preserving the full version of the caoineadh for posterity.
3619	Born in the United States and a graduate of the Yeshiva of Flatbush, Hendel graduated New York University in 1973 with a B.A. in sociology and Jewish studies and later studied Talmud Yeshiva University with Rabbi Joseph B. Soloveitchik. In 1976, he completed his law degree at Hofstra University and became of member of the New York State Bar Association.
3620	Albert Warren Ferris, A.M., M.D. (December 1856-4 October 1937) was an American psychiatrist, born in Brooklyn, New York, and educated at the College of Physicians and Surgeons (Columbia University).
3622	Phillip Jackson (born September 22, 1950, Chicago, IL) is an American politician. He worked in human services at the Chicago Office of Management and Budget (1994) before joining Chicago Public Schools as director of intergovernmental affairs in 1995 (where he has also served as chief of education) and the Chicago Housing Authority as CEO in 1999. He has been active with the Boys and Girls Clubs of Chicago, standing as CEO, and is the founder of the The Black Star Project, a philanthropic organization intended to encourage and assist youth in academic development through community and parental involvement. Jackson is the recipient of a Chicago Cares ``Power of One'' Leadership Award and the 2003 Illinois Fatherhood Initiative's Father of the Year.
3623	Mpe was born in the northern city of Polokwane, and moved to Johannesburg at the age of 19 to attend university. Due to his lack of money he ended up living in the deprived inner city area of Hillbrow, a place where he later set his first novel. Welcome to Our Hillbrow was an important work as it was the first novel to deal with the changes of inner-city life in South Africa in the ten years since Nelson Mandela and F. W. de Klerk engineered apartheid's demise. Far from enjoying the freedoms allowed by democracy, the book depicts the native black South Africans facing the new challenges of poverty, unemployment, and HIV/AIDS. The only black people who benefited from apartheid, according to Mpe, were the better educated immigrants from other parts of Africa. Xenophobia towards these black immigrants is another core theme of the novel; it was widely felt in the inner-cities that it was these people who were responsible for the explosion of HIV in South Africa.
3624	Homer F. Curran (1885--1952) was an American theatrical producer who had a profound impact on the development of professional theatre on the West Coast of the United States during the first half of the 20th century. Born in Springfield, Missouri, he was educated at Stanford University. After graduating, he purchased and operated the Cort Theatre in San Francisco. In 1922 he established the Curran Theatre in that city. In 1939 he founded the San Francisco Light Opera Company which for many years worked in partnership with the Los Angeles Civic Light Opera. He notably co-authored the books for the operetta Song of Norway and the musical .
3625	Gooch married Rebecca Staunton (for whom Staunton, Virginia is named), the daughter of a squire in Middlesex, England. The two had a son named William who grew up in Williamsburg. William became a naval officer, but died of the ``bloody flux'' at the age of 26, shortly before his parents returned to England.
3626	Marc Chervel, born November 1, 1932 in Lille (North) and died November 25, 2004 in Beaumont-les-Nonains (Oise), is a development economist.
3627	Murphy was born near Mallow, County Cork. Having left school at the age of twelve, he worked as an apprentice sculptor and eventually became an RHA professor of sculpture. In 1944 he married Maighread Higgins, daughter of the Cork sculptor Joseph Higgins, and they went on to have three children; the knitwear designer Bebhinn Marten, the novelist Orla Murphy and the painter and De Dannan member Colm Murphy.
3628	Kocbek was born in the village of Sveti Jurij ob Ščavnici in the Duchy of Styria, then part of the Austro-Hungarian Empire, now in Slovenia. His father Valentin Kocbek was originally from the nearby Slovenske gorice area, while his mother Matilda, née Plohl was from the neighboring village of Sveti Tomaž in the Prlekija Hills. The couple moved to Sveti Jurij, where Valentin Kocbek worked as an organist in the local Roman Catholic church. Edvard was the second of four children.
3629	Born in Surrey Hills to labourer Patrick William Brennan and Kate Kealy, he attended school in Carlton before studying law part-time at the University of Melbourne. He became a political journalist, having joined the Australian Labor Party (ALP) around 1925. He was admitted as a solicitor in 1935, and lectured on English and public speaking at the Labor College from 1941 to 1956. From 1945 to 1955 he was on the state executive of the ALP, serving as president from 1950 to 1951 and as a Victorian MLC for Monash Province from 1952, but in 1955 he was part of the split that formed the Australian Labor Party (Anti-Communist), which became the Democratic Labor Party (DLP). He lost his state seat in 1958 and continued to contest elections for the DLP until his death.
3630	Sverre Brandt (1880 -- 1962) was a Norwegian theatre worker and playwright, born in Trondheim. He is remembered for his children's play Reisen til julestjernen from 1924, which has been staged numerous times at theatres in Scandinavia, and also adapted into a film. He was financial manager at Nationaltheatret from 1919 to 1948.
3631	Ganga Kishore Bhattacharya (died 1831) was an Indian journalist, teacher and reformer. He was born in Bahara village, near Serampore. He started his career as a compositor in the Baptist Mission Press, Serampore. But later on he shifted to Calcutta. In 1816, he edited the earliest illustrated book published in Bengali language, the Annadamangal, printed in the Ferris and Company press, Calcutta. The two illustrations in this book were engraved by Ramachand Roy. In 1818, he set up a printing press in Calcutta, the Bengal Gazette Press for printing Bengali books. Probably Harachandra Roy, who also hailed from Serampore, was his partner. The works written or edited by him and printed in this press include: A Grammar in English and Bengalee Language (1816), Daybhag (1816), Drabyagun (1828) and Chikitsarnab.
3632	Ryan is a native of Indianapolis, Indiana. She attended Western College for Women in Oxford, Ohio and also studied abroad at the International School in Hamburg, Germany. Ryan joined WHDH-TV in 1983 as a general assignment reporter. In 1989, she was named principal reporter for the station's investigative unit. Ryan has won 26 Emmy Awards and 12 Edward R. Murrow Awards for her investigative and consumer reporting.
